,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1189,0.11,-1.086,0.279,-0.335,0.097
mkt-rf,1.05,0.026,40.297,0.0,0.999,1.101
FX Factor,0.0047,0.004,1.175,0.241,-0.003,0.013
