,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1516,0.086,1.755,0.081,-0.019,0.322
mkt-rf,1.0129,0.014,71.743,0.0,0.985,1.041
FX Factor,-0.0046,0.003,-1.658,0.099,-0.01,0.001
