,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0296,0.142,0.208,0.835,-0.25,0.309
mkt-rf,0.9964,0.012,80.131,0.0,0.972,1.021
FX Factor,-0.0011,0.005,-0.228,0.82,-0.011,0.009
