,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.03,0.135,-0.222,0.824,-0.296,0.236
mkt-rf,0.9834,0.012,83.155,0.0,0.96,1.007
FX Factor,0.0008,0.005,0.168,0.867,-0.009,0.01
