,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2627,0.374,-0.702,0.483,-1.0,0.475
mkt-rf,1.0105,0.033,30.805,0.0,0.946,1.075
FX Factor,0.0096,0.013,0.729,0.467,-0.016,0.036
