,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1491,0.102,1.468,0.143,-0.051,0.349
mkt-rf,0.989,0.024,40.944,0.0,0.941,1.037
FX Factor,-0.0052,0.004,-1.381,0.169,-0.013,0.002
