,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0044,0.102,0.043,0.966,-0.196,0.205
mkt-rf,0.9883,0.009,110.919,0.0,0.971,1.006
FX Factor,-0.0004,0.004,-0.103,0.918,-0.007,0.007
