,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0138,0.083,0.166,0.868,-0.15,0.178
mkt-rf,0.9703,0.02,49.073,0.0,0.931,1.009
FX Factor,-0.0009,0.003,-0.286,0.775,-0.007,0.005
