,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0004,0.056,0.007,0.994,-0.109,0.11
mkt-rf,1.0034,0.009,113.026,0.0,0.986,1.021
FX Factor,0.0001,0.002,0.063,0.95,-0.004,0.004
