,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1426,0.108,-1.321,0.188,-0.355,0.07
mkt-rf,1.0312,0.026,40.142,0.0,0.981,1.082
FX Factor,0.0053,0.004,1.335,0.183,-0.003,0.013
