,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0158,0.059,0.269,0.788,-0.1,0.132
mkt-rf,0.9982,0.009,105.884,0.0,0.98,1.017
FX Factor,-0.0006,0.002,-0.254,0.8,-0.005,0.004
