,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2177,0.168,-1.293,0.197,-0.549,0.114
mkt-rf,0.9938,0.015,67.328,0.0,0.965,1.023
FX Factor,0.0077,0.006,1.294,0.197,-0.004,0.019
