,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0262,0.099,0.264,0.792,-0.17,0.222
mkt-rf,1.0102,0.016,63.558,0.0,0.979,1.041
FX Factor,-0.0004,0.004,-0.09,0.929,-0.008,0.007
