,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0743,0.104,-0.713,0.477,-0.28,0.131
mkt-rf,1.018,0.017,59.738,0.0,0.984,1.052
FX Factor,0.0028,0.003,0.833,0.406,-0.004,0.009
