,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0278,0.095,-0.293,0.77,-0.215,0.16
mkt-rf,0.9976,0.015,65.628,0.0,0.968,1.028
FX Factor,0.0008,0.004,0.222,0.824,-0.007,0.008
