,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1475,0.308,-0.478,0.633,-0.755,0.46
mkt-rf,0.9657,0.027,35.723,0.0,0.912,1.019
FX Factor,0.0047,0.011,0.434,0.665,-0.017,0.026
