,coef,std err,t,P>|t|,[0.025,0.975]
const,0.4519,0.264,1.712,0.088,-0.068,0.972
mkt-rf,1.0341,0.023,44.704,0.0,0.989,1.08
FX Factor,-0.0156,0.009,-1.672,0.096,-0.034,0.003
