,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0009,0.061,0.015,0.988,-0.12,0.122
mkt-rf,1.0003,0.01,101.817,0.0,0.981,1.02
FX Factor,1.075e-05,0.002,0.004,0.996,-0.005,0.005
