,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3396,0.149,-2.284,0.023,-0.633,-0.047
mkt-rf,0.9821,0.013,75.359,0.0,0.956,1.008
FX Factor,0.0119,0.005,2.263,0.025,0.002,0.022
