,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1022,0.082,-1.241,0.216,-0.264,0.06
mkt-rf,1.0102,0.013,75.056,0.0,0.984,1.037
FX Factor,0.0035,0.003,1.334,0.183,-0.002,0.009
