,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1382,0.179,-0.771,0.442,-0.491,0.215
mkt-rf,0.968,0.016,61.603,0.0,0.937,0.999
FX Factor,0.0044,0.006,0.702,0.483,-0.008,0.017
