,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1101,0.109,-1.012,0.313,-0.324,0.104
mkt-rf,1.0357,0.026,40.026,0.0,0.985,1.087
FX Factor,0.0042,0.004,1.057,0.291,-0.004,0.012
