,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.051,0.097,-0.526,0.599,-0.242,0.14
mkt-rf,1.0003,0.016,63.17,0.0,0.969,1.032
FX Factor,0.0016,0.003,0.527,0.599,-0.005,0.008
