,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1286,0.091,-1.406,0.161,-0.309,0.052
mkt-rf,1.0149,0.015,67.887,0.0,0.985,1.044
FX Factor,0.0045,0.003,1.531,0.127,-0.001,0.01
