,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0317,0.091,0.348,0.728,-0.148,0.211
mkt-rf,1.0003,0.015,68.757,0.0,0.972,1.029
FX Factor,-0.001,0.004,-0.28,0.78,-0.008,0.006
