,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0991,0.115,-0.865,0.388,-0.325,0.127
mkt-rf,0.9847,0.01,98.064,0.0,0.965,1.004
FX Factor,0.0033,0.004,0.813,0.417,-0.005,0.011
