,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0204,0.05,-0.406,0.685,-0.119,0.079
mkt-rf,0.9932,0.008,120.852,0.0,0.977,1.009
FX Factor,0.0005,0.002,0.287,0.774,-0.003,0.004
