,coef,std err,t,P>|t|,[0.025,0.975]
const,0.082,0.089,0.922,0.357,-0.093,0.257
mkt-rf,1.0117,0.015,69.59,0.0,0.983,1.04
FX Factor,-0.0024,0.003,-0.831,0.407,-0.008,0.003
