,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0639,0.293,0.218,0.828,-0.514,0.641
mkt-rf,1.019,0.026,39.669,0.0,0.968,1.07
FX Factor,-0.0019,0.01,-0.185,0.854,-0.022,0.018
