,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0359,0.081,0.446,0.656,-0.123,0.195
mkt-rf,0.9927,0.013,77.125,0.0,0.967,1.018
FX Factor,-0.0015,0.003,-0.473,0.636,-0.008,0.005
