,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0031,0.117,-0.027,0.979,-0.234,0.228
mkt-rf,1.0157,0.028,36.406,0.0,0.961,1.071
FX Factor,0.0002,0.004,0.056,0.956,-0.008,0.009
