,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0186,0.055,-0.336,0.737,-0.128,0.091
mkt-rf,0.9922,0.009,109.446,0.0,0.974,1.01
FX Factor,0.0004,0.002,0.227,0.821,-0.003,0.004
