,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0815,0.118,-0.688,0.492,-0.315,0.152
mkt-rf,1.0079,0.028,35.781,0.0,0.952,1.063
FX Factor,0.0029,0.004,0.664,0.507,-0.006,0.012
