,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0311,0.06,-0.521,0.603,-0.149,0.087
mkt-rf,1.0027,0.01,105.09,0.0,0.984,1.021
FX Factor,0.0012,0.002,0.504,0.615,-0.003,0.006
