,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.002,0.096,-0.021,0.983,-0.192,0.188
mkt-rf,0.9897,0.008,117.05,0.0,0.973,1.006
FX Factor,-0.0001,0.003,-0.039,0.969,-0.007,0.007
