,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0091,0.071,-0.128,0.898,-0.148,0.13
mkt-rf,0.9803,0.012,85.063,0.0,0.958,1.003
FX Factor,-0.0002,0.002,-0.083,0.934,-0.005,0.004
