,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0091,0.084,0.108,0.914,-0.157,0.175
mkt-rf,0.9811,0.02,49.016,0.0,0.942,1.021
FX Factor,-0.0006,0.003,-0.198,0.843,-0.007,0.006
