,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1312,0.074,-1.783,0.076,-0.276,0.014
mkt-rf,1.021,0.012,86.823,0.0,0.998,1.044
FX Factor,0.0052,0.003,1.798,0.073,-0.0,0.011
