,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0454,0.098,-0.462,0.645,-0.239,0.149
mkt-rf,1.024,0.016,63.652,0.0,0.992,1.056
FX Factor,0.002,0.003,0.632,0.528,-0.004,0.008
