,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1382,0.076,-1.826,0.069,-0.287,0.011
mkt-rf,1.0239,0.012,84.666,0.0,1.0,1.048
FX Factor,0.0056,0.003,1.868,0.063,-0.0,0.011
