,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1125,0.127,0.889,0.375,-0.137,0.362
mkt-rf,0.9721,0.03,32.276,0.0,0.913,1.031
FX Factor,-0.0042,0.005,-0.909,0.364,-0.013,0.005
