,coef,std err,t,P>|t|,[0.025,0.975]
const,0.137,0.166,0.825,0.41,-0.19,0.464
mkt-rf,1.0069,0.015,69.232,0.0,0.978,1.036
FX Factor,-0.0048,0.006,-0.827,0.409,-0.016,0.007
