,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0057,0.115,-0.05,0.96,-0.233,0.221
mkt-rf,1.006,0.018,54.595,0.0,0.97,1.042
FX Factor,0.0005,0.005,0.1,0.92,-0.009,0.009
