,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0224,0.068,-0.327,0.744,-0.157,0.112
mkt-rf,0.9973,0.011,89.252,0.0,0.975,1.019
FX Factor,0.0006,0.002,0.29,0.772,-0.004,0.005
