,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0267,0.355,0.075,0.94,-0.673,0.727
mkt-rf,0.9866,0.031,31.688,0.0,0.925,1.048
FX Factor,-0.0011,0.013,-0.089,0.929,-0.026,0.024
