,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1166,0.153,-0.764,0.446,-0.417,0.184
mkt-rf,1.0195,0.024,41.807,0.0,0.971,1.068
FX Factor,0.0047,0.006,0.786,0.432,-0.007,0.017
