,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0264,0.128,0.206,0.837,-0.227,0.279
mkt-rf,1.0376,0.021,49.444,0.0,0.996,1.079
FX Factor,-2.59e-05,0.004,-0.006,0.995,-0.008,0.008
