,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3619,0.146,-2.473,0.014,-0.65,-0.074
mkt-rf,1.0967,0.035,31.501,0.0,1.028,1.165
FX Factor,0.0136,0.005,2.527,0.012,0.003,0.024
