,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0304,0.178,-0.171,0.864,-0.381,0.32
mkt-rf,0.9873,0.016,63.345,0.0,0.957,1.018
FX Factor,0.0008,0.006,0.133,0.894,-0.012,0.013
