,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0606,0.103,-0.59,0.555,-0.263,0.142
mkt-rf,1.021,0.016,62.23,0.0,0.989,1.053
FX Factor,0.0029,0.004,0.71,0.478,-0.005,0.011
