,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0366,0.115,0.319,0.75,-0.189,0.262
mkt-rf,0.9877,0.019,52.727,0.0,0.951,1.025
FX Factor,-0.0015,0.004,-0.394,0.694,-0.009,0.006
