,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0487,0.055,-0.885,0.377,-0.157,0.06
mkt-rf,1.0073,0.009,114.553,0.0,0.99,1.025
FX Factor,0.0019,0.002,0.886,0.376,-0.002,0.006
