,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1287,0.295,-0.435,0.664,-0.711,0.453
mkt-rf,0.9801,0.026,37.851,0.0,0.929,1.031
FX Factor,0.0043,0.01,0.408,0.684,-0.016,0.025
