,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0146,0.111,-0.131,0.896,-0.233,0.204
mkt-rf,0.9858,0.01,101.464,0.0,0.967,1.005
FX Factor,0.0003,0.004,0.068,0.946,-0.007,0.008
