,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0011,0.047,0.024,0.981,-0.092,0.094
mkt-rf,1.0008,0.008,132.417,0.0,0.986,1.016
FX Factor,1.503e-05,0.002,0.008,0.994,-0.004,0.004
