,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0957,0.254,0.376,0.707,-0.405,0.597
mkt-rf,1.0328,0.022,46.323,0.0,0.989,1.077
FX Factor,-0.0029,0.009,-0.319,0.75,-0.021,0.015
