,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.092,0.101,-0.907,0.365,-0.292,0.108
mkt-rf,1.011,0.017,61.009,0.0,0.978,1.044
FX Factor,0.0032,0.003,0.977,0.33,-0.003,0.01
