,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.071,0.116,-0.614,0.54,-0.299,0.157
mkt-rf,1.0228,0.027,37.213,0.0,0.969,1.077
FX Factor,0.0027,0.004,0.637,0.525,-0.006,0.011
