,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.129,0.126,-1.021,0.308,-0.378,0.12
mkt-rf,0.9786,0.011,88.338,0.0,0.957,1.0
FX Factor,0.0042,0.004,0.952,0.342,-0.005,0.013
