,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0389,0.09,-0.434,0.665,-0.215,0.138
mkt-rf,0.9909,0.015,67.72,0.0,0.962,1.02
FX Factor,0.001,0.003,0.347,0.729,-0.005,0.007
