,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1058,0.116,-0.915,0.361,-0.334,0.122
mkt-rf,1.0323,0.028,37.515,0.0,0.978,1.087
FX Factor,0.004,0.004,0.941,0.347,-0.004,0.012
