,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1797,0.132,-1.364,0.174,-0.439,0.08
mkt-rf,1.0254,0.021,48.69,0.0,0.984,1.067
FX Factor,0.0071,0.005,1.355,0.177,-0.003,0.017
