,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0631,0.192,-0.328,0.743,-0.441,0.315
mkt-rf,1.0452,0.046,22.879,0.0,0.955,1.135
FX Factor,0.0028,0.007,0.399,0.69,-0.011,0.017
