,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1529,0.138,1.106,0.27,-0.119,0.425
mkt-rf,1.0028,0.012,82.77,0.0,0.979,1.027
FX Factor,-0.0054,0.005,-1.116,0.265,-0.015,0.004
